OID_ZCTA5_20,GEOID_ZCTA5_20,NAMELSAD_ZCTA5_20,AREALAND_ZCTA5_20,AREAWATER_ZCTA5_20,MTFCC_ZCTA5_20,CLASSFP_ZCTA5_20,FUNCSTAT_ZCTA5_20,OID_PLACE_20,GEOID_PLACE_20,NAMELSAD_PLACE_20,AREALAND_PLACE_20,AREAWATER_PLACE_20,MTFCC_PLACE_20,CLASSFP_PLACE_20,FUNCSTAT_PLACE_20,AREALAND_PART,AREAWATER_PART
221704257876279,11545,ZCTA5 11545,29666572,3279,G6350,B5,S,27890303824467,3654562,Old Brookville village,10314267,3279,G4110,C1,A,9976965,3279
221704257876279,11545,ZCTA5 11545,29666572,3279,G6350,B5,S,27890303824483,3663803,Roslyn Harbor village,3084042,3918,G4110,C1,A,31738,0
221704257876279,11545,ZCTA5 11545,29666572,3279,G6350,B5,S,27890303824502,3676331,Upper Brookville village,11133146,0,G4110,C1,A,3397260,0
221704257876281,11547,ZCTA5 11547,1190647,374663,G6350,B5,S,28090303824408,3629421,Glenwood Landing CDP,2511122,0,G4210,U1,S,1183508,0
221704257876282,11548,ZCTA5 11548,2499331,29514,G6350,B5,S,27890303824384,3610132,Brookville village,10223878,29514,G4110,C1,A,1176952,29514
221704257876282,11548,ZCTA5 11548,2499331,29514,G6350,B5,S,27890303824391,3622260,East Hills village,5903176,0,G4110,C1,A,60823,0
221704257876282,11548,ZCTA5 11548,2499331,29514,G6350,B5,S,28090303824408,3629421,Glenwood Landing CDP,2511122,0,G4210,U1,S,27569,0
221704257876282,11548,ZCTA5 11548,2499331,29514,G6350,B5,S,28090303824413,3630598,Greenvale CDP,646646,0,G4210,U1,S,646646,0
221704257876282,11548,ZCTA5 11548,2499331,29514,G6350,B5,S,27890303824467,3654562,Old Brookville village,10314267,3279,G4110,C1,A,337302,0
221704257876282,11548,ZCTA5 11548,2499331,29514,G6350,B5,S,27890303824468,3654705,Old Westbury village,22202460,0,G4110,C1,A,152678,0
221704257876282,11548,ZCTA5 11548,2499331,29514,G6350,B5,S,27890303824483,3663803,Roslyn Harbor village,3084042,3918,G4110,C1,A,97361,0
221704257876284,11549,ZCTA5 11549,621045,0,G6350,B5,S,28090303824500,3676089,Uniondale CDP,14792087,0,G4210,U1,S,621045,0
221704257876293,11550,ZCTA5 11550,10901109,12386,G6350,B5,S,27890303824416,3633139,Hempstead village,9558962,12386,G4110,C1,A,9391690,12386
221704257876293,11550,ZCTA5 11550,10901109,12386,G6350,B5,S,28090303824495,3669188,South Hempstead CDP,1497817,0,G4210,U1,S,1249801,0
221704257876293,11550,ZCTA5 11550,10901109,12386,G6350,B5,S,28090303824500,3676089,Uniondale CDP,14792087,0,G4210,U1,S,25803,0
221704257876293,11550,ZCTA5 11550,10901109,12386,G6350,B5,S,28090303824506,3680225,West Hempstead CDP,6883715,182142,G4210,U1,S,233815,0
221704257876300,11552,ZCTA5 11552,9050254,681538,G6350,B5,S,28090303824405,3628200,Garden City South CDP,1032894,0,G4210,U1,S,240516,0
221704257876300,11552,ZCTA5 11552,9050254,681538,G6350,B5,S,28090303824433,3641003,Lakeview CDP,2591953,505775,G4210,U1,S,2017878,499396
221704257876300,11552,ZCTA5 11552,9050254,681538,G6350,B5,S,28090303824443,3644792,Malverne Park Oaks CDP,336736,0,G4210,U1,S,141960,0
221704257876300,11552,ZCTA5 11552,9050254,681538,G6350,B5,S,28090303824506,3680225,West Hempstead CDP,6883715,182142,G4210,U1,S,6649900,182142
221704257876302,11553,ZCTA5 11553,8386622,0,G6350,B5,S,27890303824416,3633139,Hempstead village,9558962,12386,G4110,C1,A,167272,0
221704257876302,11553,ZCTA5 11553,8386622,0,G6350,B5,S,28090303824500,3676089,Uniondale CDP,14792087,0,G4210,U1,S,8219350,0
221704257876327,11554,ZCTA5 11554,16324393,61309,G6350,B5,S,28090303824393,3622502,East Meadow CDP,16324393,61309,G4210,U1,S,16324393,61309
221704257876328,11556,ZCTA5 11556,182525,0,G6350,B5,S,28090303824500,3676089,Uniondale CDP,14792087,0,G4210,U1,S,182525,0
221704257876331,11557,ZCTA5 11557,5281997,448763,G6350,B5,S,27890303824395,3622876,East Rockaway village,2636667,34335,G4110,C1,A,69570,0
221704257876331,11557,ZCTA5 11557,5281997,448763,G6350,B5,S,28090303824418,3634286,Hewlett CDP,2280770,45437,G4210,U1,S,1880539,45437
221704257876331,11557,ZCTA5 11557,5281997,448763,G6350,B5,S,27890303824423,3634297,Hewlett Bay Park village,874300,56780,G4110,C1,A,874300,56780
221704257876331,11557,ZCTA5 11557,5281997,448763,G6350,B5,S,27890303824424,3634308,Hewlett Harbor village,1877214,272994,G4110,C1,A,1877214,272994
221704257876331,11557,ZCTA5 11557,5281997,448763,G6350,B5,S,27890303824503,3676705,Valley Stream village,9007439,44613,G4110,C1,A,16029,0
221704257876331,11557,ZCTA5 11557,5281997,448763,G6350,B5,S,28090303824509,3682942,Woodmere CDP,6683714,611777,G4210,U1,S,529909,0
221704257876332,11558,ZCTA5 11558,3845110,956301,G6350,B5,S,28090303824376,3604550,Barnum Island CDP,2241575,969176,G4210,U1,S,2241575,633719
221704257876332,11558,ZCTA5 11558,3845110,956301,G6350,B5,S,28090303824415,3632105,Harbor Isle CDP,451689,140989,G4210,U1,S,451689,140989
221704257876332,11558,ZCTA5 11558,3845110,956301,G6350,B5,S,27890303824428,3637847,Island Park village,1151846,0,G4110,C1,A,1151846,0
221704257876335,11559,ZCTA5 11559,10769885,2607063,G6350,B5,S,28090303824427,3637583,Inwood CDP,4130840,1602743,G4210,U1,S,917564,0
221704257876335,11559,ZCTA5 11559,10769885,2607063,G6350,B5,S,27890303824436,3641553,Lawrence village,9628551,2385190,G4110,C1,A,9628551,2385190
221704257876335,11559,ZCTA5 11559,10769885,2607063,G6350,B5,S,28090303824509,3682942,Woodmere CDP,6683714,611777,G4210,U1,S,223420,34962
221704257876347,11560,ZCTA5 11560,19336229,166189,G6350,B5,S,27890303824406,3629113,Glen Cove city,17243917,32598438,G4110,C5,A,397901,0
221704257876347,11560,ZCTA5 11560,19336229,166189,G6350,B5,S,27890303824434,3641432,Lattingtown village,9705069,198288,G4110,C1,A,9584338,80439
221704257876347,11560,ZCTA5 11560,19336229,166189,G6350,B5,S,28090303824439,3643192,Locust Valley CDP,2347239,49171,G4210,U1,S,2347239,49171
221704257876347,11560,ZCTA5 11560,19336229,166189,G6350,B5,S,27890303824449,3646107,Matinecock village,6909008,12831,G4110,C1,A,6465476,12831
221704257876347,11560,ZCTA5 11560,19336229,166189,G6350,B5,S,27890303824451,3647405,Mill Neck village,6773705,839153,G4110,C1,A,232967,23748
221704257876358,11561,ZCTA5 11561,10390887,1578753,G6350,B5,S,28090303824389,3621578,East Atlantic Beach CDP,808228,961004,G4210,U1,S,285513,74255
221704257876358,11561,ZCTA5 11561,10390887,1578753,G6350,B5,S,28090303824438,3642279,Lido Beach CDP,4383749,7070761,G4210,U1,S,4361683,694784
221704257876358,11561,ZCTA5 11561,10390887,1578753,G6350,B5,S,27890303824440,3643335,Long Beach city,5743691,4342656,G4110,C5,A,5743691,809714
221704257876380,11563,ZCTA5 11563,6019823,0,G6350,B5,S,27890303824395,3622876,East Rockaway village,2636667,34335,G4110,C1,A,250431,0
221704257876380,11563,ZCTA5 11563,6019823,0,G6350,B5,S,28090303824418,3634286,Hewlett CDP,2280770,45437,G4210,U1,S,260119,0
221704257876380,11563,ZCTA5 11563,6019823,0,G6350,B5,S,27890303824441,3643874,Lynbrook village,5213220,0,G4110,C1,A,5203383,0
221704257876380,11563,ZCTA5 11563,6019823,0,G6350,B5,S,27890303824442,3644787,Malverne village,2740049,0,G4110,C1,A,1484,0
221704257876380,11563,ZCTA5 11563,6019823,0,G6350,B5,S,28090303824459,3653231,North Lynbrook CDP,224097,0,G4210,U1,S,224097,0
221704257876380,11563,ZCTA5 11563,6019823,0,G6350,B5,S,27890303824479,3663264,Rockville Centre village,8419755,220954,G4110,C1,A,4086,0
221704257876380,11563,ZCTA5 11563,6019823,0,G6350,B5,S,27890303824503,3676705,Valley Stream village,9007439,44613,G4110,C1,A,10375,0
221704257876388,11565,ZCTA5 11565,2922976,0,G6350,B5,S,27890303824441,3643874,Lynbrook village,5213220,0,G4110,C1,A,4793,0
221704257876388,11565,ZCTA5 11565,2922976,0,G6350,B5,S,27890303824442,3644787,Malverne village,2740049,0,G4110,C1,A,2723407,0
221704257876388,11565,ZCTA5 11565,2922976,0,G6350,B5,S,28090303824443,3644792,Malverne Park Oaks CDP,336736,0,G4210,U1,S,194776,0
221704257876414,11566,ZCTA5 11566,14071637,2520428,G6350,B5,S,28090303824450,3646668,Merrick CDP,10311480,3029606,G4210,U1,S,9305613,2502007
221704257876414,11566,ZCTA5 11566,14071637,2520428,G6350,B5,S,28090303824457,3651517,North Bellmore CDP,6786406,0,G4210,U1,S,386903,0
221704257876414,11566,ZCTA5 11566,14071637,2520428,G6350,B5,S,28090303824461,3653264,North Merrick CDP,4451873,18421,G4210,U1,S,4379121,18421
221704257876425,11568,ZCTA5 11568,22448333,0,G6350,B5,S,27890303824384,3610132,Brookville village,10223878,29514,G4110,C1,A,64358,0
221704257876425,11568,ZCTA5 11568,22448333,0,G6350,B5,S,27890303824468,3654705,Old Westbury village,22202460,0,G4110,C1,A,21899384,0
221704257876426,11569,ZCTA5 11569,724083,0,G6350,B5,S,28090303824438,3642279,Lido Beach CDP,4383749,7070761,G4210,U1,S,22066,0
221704257876426,11569,ZCTA5 11569,724083,0,G6350,B5,S,28090303824476,3658849,Point Lookout CDP,702017,271090,G4210,U1,S,702017,0
221704257876462,11570,ZCTA5 11570,9293740,227333,G6350,B5,S,28090303824374,3604143,Baldwin CDP,10654991,1541841,G4210,U1,S,75364,0
221704257876462,11570,ZCTA5 11570,9293740,227333,G6350,B5,S,28090303824433,3641003,Lakeview CDP,2591953,505775,G4210,U1,S,574075,6379
221704257876462,11570,ZCTA5 11570,9293740,227333,G6350,B5,S,28090303824465,3654441,Oceanside CDP,12768540,1296124,G4210,U1,S,1953,0
221704257876462,11570,ZCTA5 11570,9293740,227333,G6350,B5,S,27890303824479,3663264,Rockville Centre village,8419755,220954,G4110,C1,A,8415669,220954
221704257876462,11570,ZCTA5 11570,9293740,227333,G6350,B5,S,28090303824495,3669188,South Hempstead CDP,1497817,0,G4210,U1,S,226679,0
221704257876477,11572,ZCTA5 11572,12349203,1284129,G6350,B5,S,28090303824465,3654441,Oceanside CDP,12768540,1296124,G4210,U1,S,12348296,1280140
221704257876507,11575,ZCTA5 11575,4608137,26590,G6350,B5,S,28090303824374,3604143,Baldwin CDP,10654991,1541841,G4210,U1,S,265664,0
221704257876507,11575,ZCTA5 11575,4608137,26590,G6350,B5,S,28090303824480,3663506,Roosevelt CDP,4584995,26590,G4210,U1,S,4342473,26590
221704257876522,11576,ZCTA5 11576,11930854,408899,G6350,B5,S,27890303824391,3622260,East Hills village,5903176,0,G4110,C1,A,3247060,0
221704257876522,11576,ZCTA5 11576,11930854,408899,G6350,B5,S,27890303824400,3626352,Flower Hill village,4175019,0,G4110,C1,A,753757,0
221704257876522,11576,ZCTA5 11576,11930854,408899,G6350,B5,S,27890303824458,3653022,North Hills village,7140468,0,G4110,C1,A,1336071,0
221704257876522,11576,ZCTA5 11576,11930854,408899,G6350,B5,S,27890303824481,3663770,Roslyn village,1670981,30136,G4110,C1,A,1509450,30136
221704257876522,11576,ZCTA5 11576,11930854,408899,G6350,B5,S,27890303824482,3663792,Roslyn Estates village,1131054,0,G4110,C1,A,1107168,0
221704257876522,11576,ZCTA5 11576,11930854,408899,G6350,B5,S,27890303824483,3663803,Roslyn Harbor village,3084042,3918,G4110,C1,A,2954943,3918
221704257876522,11576,ZCTA5 11576,11930854,408899,G6350,B5,S,28090303824492,3666102,Searingtown CDP,2413224,0,G4210,U1,S,1019959,0
221704257876555,11577,ZCTA5 11577,7646731,0,G6350,B5,S,28090303824367,3601011,Albertson CDP,1758559,0,G4210,U1,S,395026,0
221704257876555,11577,ZCTA5 11577,7646731,0,G6350,B5,S,27890303824391,3622260,East Hills village,5903176,0,G4110,C1,A,2595293,0
221704257876555,11577,ZCTA5 11577,7646731,0,G6350,B5,S,27890303824458,3653022,North Hills village,7140468,0,G4110,C1,A,574444,0
221704257876555,11577,ZCTA5 11577,7646731,0,G6350,B5,S,27890303824481,3663770,Roslyn village,1670981,30136,G4110,C1,A,161531,0
221704257876555,11577,ZCTA5 11577,7646731,0,G6350,B5,S,27890303824482,3663792,Roslyn Estates village,1131054,0,G4110,C1,A,23886,0
221704257876555,11577,ZCTA5 11577,7646731,0,G6350,B5,S,28090303824484,3663814,Roslyn Heights CDP,3821589,0,G4210,U1,S,3634492,0
221704257876555,11577,ZCTA5 11577,7646731,0,G6350,B5,S,28090303824492,3666102,Searingtown CDP,2413224,0,G4210,U1,S,262059,0
221704257876561,11579,ZCTA5 11579,2883031,0,G6350,B5,S,27890303824490,3666047,Sea Cliff village,2887408,2192567,G4110,C1,A,2883031,0
221704257876600,11580,ZCTA5 11580,10068249,40010,G6350,B5,S,28090303824401,3627309,Franklin Square CDP,7458918,0,G4210,U1,S,492754,0
221704257876600,11580,ZCTA5 11580,10068249,40010,G6350,B5,S,27890303824441,3643874,Lynbrook village,5213220,0,G4110,C1,A,5044,0
221704257876600,11580,ZCTA5 11580,10068249,40010,G6350,B5,S,27890303824442,3644787,Malverne village,2740049,0,G4110,C1,A,15158,0
221704257876600,11580,ZCTA5 11580,10068249,40010,G6350,B5,S,28090303824463,3653748,North Valley Stream CDP,4828663,84194,G4210,U1,S,3555880,1051
221704257876600,11580,ZCTA5 11580,10068249,40010,G6350,B5,S,27890303824503,3676705,Valley Stream village,9007439,44613,G4110,C1,A,5999413,38959
221704257876614,11581,ZCTA5 11581,7053851,414322,G6350,B5,S,28090303824496,3669892,South Valley Stream CDP,2252667,0,G4210,U1,S,2252667,0
221704257876614,11581,ZCTA5 11581,7053851,414322,G6350,B5,S,27890303824503,3676705,Valley Stream village,9007439,44613,G4110,C1,A,2981622,5654
221704257876614,11581,ZCTA5 11581,7053851,414322,G6350,B5,S,28090303824509,3682942,Woodmere CDP,6683714,611777,G4210,U1,S,1819562,408668
221704257876657,11590,ZCTA5 11590,17364346,40187,G6350,B5,S,28090303824385,3612419,Carle Place CDP,2481987,0,G4210,U1,S,149298,0
221704257876657,11590,ZCTA5 11590,17364346,40187,G6350,B5,S,28090303824426,3634374,Hicksville CDP,17591639,35820,G4210,U1,S,469563,0
221704257876657,11590,ZCTA5 11590,17364346,40187,G6350,B5,S,28090303824429,3638539,Jericho CDP,10261294,0,G4210,U1,S,806657,0
221704257876657,11590,ZCTA5 11590,17364346,40187,G6350,B5,S,28090303824455,3650067,New Cassel CDP,3867663,0,G4210,U1,S,3765811,0
221704257876657,11590,ZCTA5 11590,17364346,40187,G6350,B5,S,27890303824468,3654705,Old Westbury village,22202460,0,G4110,C1,A,24695,0
221704257876657,11590,ZCTA5 11590,17364346,40187,G6350,B5,S,28090303824488,3664842,Salisbury CDP,4520312,40187,G4210,U1,S,4520312,40187
221704257876657,11590,ZCTA5 11590,17364346,40187,G6350,B5,S,28090303824500,3676089,Uniondale CDP,14792087,0,G4210,U1,S,1568343,0
221704257876657,11590,ZCTA5 11590,17364346,40187,G6350,B5,S,27890303824505,3679444,Westbury village,6069815,0,G4110,C1,A,6059667,0
221704257876672,11596,ZCTA5 11596,3427672,0,G6350,B5,S,27890303824396,3623217,East Williston village,1472850,0,G4110,C1,A,1472850,0
221704257876672,11596,ZCTA5 11596,3427672,0,G6350,B5,S,28090303824417,3634198,Herricks CDP,1483898,0,G4210,U1,S,424627,0
221704257876672,11596,ZCTA5 11596,3427672,0,G6350,B5,S,27890303824452,3647636,Mineola village,4794402,0,G4110,C1,A,13313,0
221704257876672,11596,ZCTA5 11596,3427672,0,G6350,B5,S,27890303824507,3682117,Williston Park village,1621989,0,G4110,C1,A,1516882,0
221704257876685,11598,ZCTA5 11598,5015148,256446,G6350,B5,S,28090303824418,3634286,Hewlett CDP,2280770,45437,G4210,U1,S,140112,0
221704257876685,11598,ZCTA5 11598,5015148,256446,G6350,B5,S,27890303824425,3634319,Hewlett Neck village,506242,46865,G4110,C1,A,506242,46865
221704257876685,11598,ZCTA5 11598,5015148,256446,G6350,B5,S,28090303824509,3682942,Woodmere CDP,6683714,611777,G4210,U1,S,3492212,87180
221704257876685,11598,ZCTA5 11598,5015148,256446,G6350,B5,S,27890303824510,3682986,Woodsburgh village,876582,113033,G4110,C1,A,876582,113033
221704257876707,11691,ZCTA5 11691,6949954,254400,G6350,B5,S,27890287325779,3651000,New York city,778165283,445421632,G4110,C1,A,6949954,254400
221704257876732,11692,ZCTA5 11692,2631023,255912,G6350,B5,S,27890287325779,3651000,New York city,778165283,445421632,G4110,C1,A,2631023,255912
221704257876733,11693,ZCTA5 11693,2560690,3120,G6350,B5,S,27890287325779,3651000,New York city,778165283,445421632,G4110,C1,A,2560690,3120
221704257876747,11694,ZCTA5 11694,4525516,0,G6350,B5,S,27890287325779,3651000,New York city,778165283,445421632,G4110,C1,A,4525516,0
221704257876748,11697,ZCTA5 11697,5302645,0,G6350,B5,S,27890287325779,3651000,New York city,778165283,445421632,G4110,C1,A,5302645,0
221704257876757,11701,ZCTA5 11701,12015524,1651771,G6350,B5,S,27890498683679,3602044,Amityville village,5324065,1082191,G4110,C1,A,5315436,1082191
221704257876757,11701,ZCTA5 11701,12015524,1651771,G6350,B5,S,28090498683702,3618146,Copiague CDP,8008831,1597055,G4210,U1,S,1293112,569580
221704257876757,11701,ZCTA5 11701,12015524,1651771,G6350,B5,S,28090498683766,3651396,North Amityville CDP,6103773,0,G4210,U1,S,4823157,0
221704257876757,11701,ZCTA5 11701,12015524,1651771,G6350,B5,S,28090498683773,3653198,North Lindenhurst CDP,4999985,0,G4210,U1,S,512934,0
221704257876764,11702,ZCTA5 11702,29799898,38665347,G6350,B5,S,27890498683682,3603408,Babylon village,6243579,994912,G4110,C1,A,6145564,994912
221704257876764,11702,ZCTA5 11702,29799898,38665347,G6350,B5,S,2809015799542008,3612402,Captree CDP,4189202,3053108,G4210,U1,S,4189202,899164
221704257876764,11702,ZCTA5 11702,29799898,38665347,G6350,B5,S,28090498683722,3625839,Fire Island CDP,23746996,75324501,G4210,U1,S,2660620,721
221704257876764,11702,ZCTA5 11702,29799898,38665347,G6350,B5,S,280903716516123,3628990,Gilgo CDP,12964649,26870941,G4210,U2,S,12964649,17351233
221704257876764,11702,ZCTA5 11702,29799898,38665347,G6350,B5,S,28090498683768,3651440,North Babylon CDP,8538901,111949,G4210,U1,S,617548,23827
221704257876764,11702,ZCTA5 11702,29799898,38665347,G6350,B5,S,2809015799542007,3654111,Oak Beach CDP,2959136,5598346,G4210,U1,S,2959136,1449988
221704257876764,11702,ZCTA5 11702,29799898,38665347,G6350,B5,S,28090498683822,3679246,West Babylon CDP,21898761,805449,G4210,U1,S,263179,64343
221704257876775,11703,ZCTA5 11703,7892472,88122,G6350,B5,S,28090498683705,3619972,Deer Park CDP,15973368,9723,G4210,U1,S,114116,0
221704257876775,11703,ZCTA5 11703,7892472,88122,G6350,B5,S,28090498683768,3651440,North Babylon CDP,8538901,111949,G4210,U1,S,7778356,88122
221704257876780,11704,ZCTA5 11704,20436218,523700,G6350,B5,S,27890498683682,3603408,Babylon village,6243579,994912,G4110,C1,A,98015,0
221704257876780,11704,ZCTA5 11704,20436218,523700,G6350,B5,S,28090498683768,3651440,North Babylon CDP,8538901,111949,G4210,U1,S,123454,0
221704257876780,11704,ZCTA5 11704,20436218,523700,G6350,B5,S,28090498683822,3679246,West Babylon CDP,21898761,805449,G4210,U1,S,20009811,523700
221704257876780,11704,ZCTA5 11704,20436218,523700,G6350,B5,S,28090498683831,3683294,Wyandanch CDP,5623609,8646,G4210,U1,S,204938,0
221704257876781,11705,ZCTA5 11705,8778865,185766,G6350,B5,S,28090498683684,3604913,Bayport CDP,9675305,185766,G4210,U1,S,8778865,185766
221704257876787,11706,ZCTA5 11706,43849806,16470055,G6350,B5,S,28090498683685,3604935,Bay Shore CDP,14706490,2706440,G4210,U1,S,14706490,2706440
221704257876787,11706,ZCTA5 11706,43849806,16470055,G6350,B5,S,28090498683686,3605039,Baywood CDP,5920213,0,G4210,U2,S,5852280,0
221704257876787,11706,ZCTA5 11706,43849806,16470055,G6350,B5,S,28090498683691,3608026,Brentwood CDP,28360731,0,G4210,U1,S,419510,0
221704257876787,11706,ZCTA5 11706,43849806,16470055,G6350,B5,S,27890498683693,3608323,Brightwaters village,2500948,58407,G4110,C1,A,73581,0
221704257876787,11706,ZCTA5 11706,43849806,16470055,G6350,B5,S,28090498683722,3625839,Fire Island CDP,23746996,75324501,G4210,U1,S,5779381,13394162
221704257876787,11706,ZCTA5 11706,43849806,16470055,G6350,B5,S,28090498683742,3637869,Islip CDP,12292964,1687132,G4210,U1,S,1439920,22056
221704257876787,11706,ZCTA5 11706,43849806,16470055,G6350,B5,S,28090498683769,3651495,North Bay Shore CDP,8279693,0,G4210,U1,S,8259927,0
221704257876787,11706,ZCTA5 11706,43849806,16470055,G6350,B5,S,27890498683800,3664881,Saltaire village,602907,132675,G4110,C1,A,602907,132675
221704257876787,11706,ZCTA5 11706,43849806,16470055,G6350,B5,S,28090498683823,3679301,West Bay Shore CDP,5654770,8347376,G4210,U1,S,5654770,214722
221704257876787,11706,ZCTA5 11706,43849806,16470055,G6350,B5,S,28090498683828,3680302,West Islip CDP,15782510,4436255,G4210,U1,S,1061040,0
221704257876789,11709,ZCTA5 11709,3845388,1491801,G6350,B5,S,27890303824379,3605034,Bayville village,3769718,247886,G4110,C1,A,3769718,247886
221704257876789,11709,ZCTA5 11709,3845388,1491801,G6350,B5,S,27890303824434,3641432,Lattingtown village,9705069,198288,G4110,C1,A,0,109937
221704257876797,11710,ZCTA5 11710,12598269,1650205,G6350,B5,S,28090303824382,3605738,Bellmore CDP,6110559,1589667,G4210,U1,S,6110559,1589667
221704257876797,11710,ZCTA5 11710,12598269,1650205,G6350,B5,S,28090303824457,3651517,North Bellmore CDP,6786406,0,G4210,U1,S,6116042,0
