P1_001N,state,county,tract,block
108,36,091,061301,1004
93,36,091,061301,1005
26,36,091,061301,1007
0,36,091,061301,1008
0,36,091,061301,1010
38,36,091,061301,1011
33,36,091,061301,1012
0,36,091,061301,1014
0,36,091,061301,1015
0,36,091,061301,1016
0,36,091,061301,1017
0,36,091,061301,1018
0,36,091,061301,1019
0,36,091,061301,1020
45,36,091,061301,1021
0,36,091,061301,1022
82,36,091,061301,1023
0,36,091,061301,1024
0,36,091,061301,1025
21,36,091,061301,1026
0,36,091,061301,1027
9,36,091,061301,1028
15,36,091,061301,1029
0,36,091,061301,1032
0,36,091,061301,2001
30,36,091,061301,2002
26,36,091,061301,2003
35,36,091,061301,2005
33,36,091,061301,2006
30,36,091,061301,2008
25,36,091,061301,2009
0,36,091,061301,2010
0,36,091,061301,2012
0,36,091,061301,2013
0,36,091,061301,2015
0,36,091,061301,2016
8,36,091,061301,2018
10,36,091,061301,2019
0,36,091,061301,2020
13,36,091,061301,2022
0,36,091,061301,2023
35,36,091,061301,2025
0,36,091,061301,2026
46,36,091,061301,2028
39,36,091,061301,2029
50,36,091,061301,2030
0,36,091,061301,2031
96,36,091,061301,2032
22,36,091,061301,2033
9,36,091,061301,2034
28,36,091,061301,2035
4,36,091,061301,2036
40,36,091,061301,2037
0,36,091,061301,2038
0,36,091,061301,2039
6,36,091,061301,3000
254,36,091,061301,3001
35,36,091,061301,3002
24,36,091,061301,3003
39,36,091,061301,3004
49,36,091,061301,3005
62,36,091,061301,3006
5,36,091,061301,3009
31,36,091,061301,3011
133,36,091,061301,3012
15,36,091,061301,3013
23,36,091,061301,3015
127,36,091,061301,3016
41,36,091,061301,3018
55,36,091,061301,3019
10,36,091,061301,3020
31,36,091,061301,3022
25,36,091,061301,3023
23,36,091,061301,3025
0,36,091,061301,3026
33,36,091,061301,3028
177,36,091,061301,3029
44,36,091,061301,3030
12,36,091,061301,3032
56,36,091,061301,3033
0,36,091,061301,3035
0,36,091,061301,3036
11,36,091,061301,3038
60,36,091,061301,1003
85,36,091,061301,1006
44,36,091,061301,1009
36,36,091,061301,1013
0,36,091,061301,1030
386,36,091,061301,2000
24,36,091,061301,2004
12,36,091,061301,2007
0,36,091,061301,2011
0,36,091,061301,2014
0,36,091,061301,2017
0,36,091,061301,2021
134,36,091,061301,2024
31,36,091,061301,2027
42,36,091,061301,3007
8,36,091,061301,3010
20,36,091,061301,3014
21,36,091,061301,3017
54,36,091,061301,3021
17,36,091,061301,3024
0,36,091,061301,3027
21,36,091,061301,3031
4,36,091,061301,3034
144,36,091,061301,3037
0,36,091,061301,1031
13,36,091,061301,3008
1,36,091,061303,1000
0,36,091,061303,1001
168,36,091,061303,1002
182,36,091,061303,1003
296,36,091,061303,1004
112,36,091,061303,1005
72,36,091,061303,1006
1292,36,091,061303,1007
0,36,091,061303,1008
0,36,091,061303,1009
92,36,091,061304,3002
48,36,091,061304,3003
266,36,091,061304,3004
57,36,091,061304,3005
167,36,091,061304,3008
9,36,091,061304,3010
73,36,091,061304,3011
18,36,091,061304,3012
0,36,091,061304,1000
132,36,091,061304,1001
0,36,091,061304,1002
441,36,091,061304,1003
64,36,091,061304,1004
167,36,091,061304,1005
86,36,091,061304,1006
160,36,091,061304,2000
78,36,091,061304,2003
54,36,091,061304,2005
23,36,091,061304,2006
19,36,091,061304,2007
76,36,091,061304,2009
60,36,091,061304,2010
89,36,091,061304,2012
27,36,091,061304,2013
65,36,091,061304,2014
75,36,091,061304,3001
31,36,091,061304,2008
55,36,091,061304,2011
78,36,091,061304,3000
117,36,091,061304,3006
45,36,091,061304,3009
38,36,091,061304,2001
39,36,091,061304,2004
37,36,091,061304,2002
45,36,091,061304,3007
26,36,091,061305,1001
41,36,091,061305,1002
36,36,091,061305,1004
25,36,091,061305,1005
0,36,091,061305,1006
17,36,091,061305,1008
35,36,091,061305,1009
86,36,091,061305,1011
97,36,091,061305,1012
8,36,091,061305,1014
36,36,091,061305,1015
12,36,091,061305,1016
30,36,091,061305,1018
0,36,091,061305,1019
56,36,091,061305,1021
21,36,091,061305,1022
43,36,091,061305,1024
44,36,091,061305,1025
74,36,091,061305,1026
45,36,091,061305,1027
0,36,091,061305,1028
0,36,091,061305,1029
12,36,091,061305,1030
0,36,091,061305,1031
12,36,091,061305,1032
78,36,091,061305,1033
0,36,091,061305,1034
74,36,091,061305,1035
177,36,091,061305,1036
43,36,091,061305,2000
200,36,091,061305,2001
33,36,091,061305,2002
39,36,091,061305,2003
42,36,091,061305,2004
230,36,091,061305,2005
334,36,091,061305,2008
85,36,091,061305,2010
96,36,091,061305,2011
47,36,091,061305,2012
94,36,091,061305,2014
99,36,091,061305,3000
36,36,091,061305,3002
24,36,091,061305,3003
42,36,091,061305,3004
41,36,091,061305,3006
0,36,091,061305,3007
14,36,091,061305,3009
28,36,091,061305,3010
7,36,091,061305,3012
0,36,091,061305,3013
13,36,091,061305,3014
0,36,091,061305,3016
8,36,091,061305,3017
18,36,091,061305,3019
13,36,091,061305,3020
30,36,091,061305,3022
177,36,091,061305,3023
17,36,091,061305,3024
6,36,091,061305,3025
221,36,091,061305,1000
33,36,091,061305,1003
43,36,091,061305,1007
31,36,091,061305,1010
102,36,091,061305,1013
297,36,091,061305,1017
11,36,091,061305,1020
15,36,091,061305,1023
14,36,091,061305,2006
43,36,091,061305,2009
241,36,091,061305,2013
31,36,091,061305,3001
31,36,091,061305,3005
0,36,091,061305,3008
0,36,091,061305,3011
29,36,091,061305,3015
0,36,091,061305,3018
74,36,091,061305,3021
36,36,091,061305,2007
0,36,091,061401,3073
0,36,091,061401,3074
58,36,091,061401,1000
228,36,091,061401,1001
43,36,091,061401,1002
35,36,091,061401,1003
31,36,091,061401,1004
28,36,091,061401,1005
44,36,091,061401,1006
38,36,091,061401,1007
101,36,091,061401,1008
18,36,091,061401,1009
0,36,091,061401,1010
25,36,091,061401,1011
23,36,091,061401,1012
32,36,091,061401,1013
56,36,091,061401,1014
106,36,091,061401,1017
0,36,091,061401,1019
31,36,091,061401,1020
31,36,091,061401,1021
29,36,091,061401,1023
68,36,091,061401,1024
154,36,091,061401,1026
16,36,091,061401,1027
24,36,091,061401,1028
16,36,091,061401,1030
16,36,091,061401,1031
30,36,091,061401,1033
7,36,091,061401,1034
27,36,091,061401,1036
40,36,091,061401,1037
0,36,091,061401,1038
39,36,091,061401,1040
46,36,091,061401,1041
8,36,091,061401,1043
34,36,091,061401,1044
27,36,091,061401,1046
71,36,091,061401,1047
0,36,091,061401,1048
12,36,091,061401,2000
28,36,091,061401,2001
65,36,091,061401,2002
41,36,091,061401,2003
33,36,091,061401,2004
22,36,091,061401,2005
12,36,091,061401,2006
256,36,091,061401,2007
33,36,091,061401,2008
43,36,091,061401,2009
18,36,091,061401,2010
7,36,091,061401,2011
0,36,091,061401,2012
26,36,091,061401,2013
16,36,091,061401,2014
129,36,091,061401,2015
9,36,091,061401,2017
0,36,091,061401,2018
0,36,091,061401,2020
0,36,091,061401,2021
0,36,091,061401,2022
0,36,091,061401,2023
0,36,091,061401,2024
0,36,091,061401,2025
0,36,091,061401,2026
0,36,091,061401,2027
0,36,091,061401,2028
0,36,091,061401,2029
16,36,091,061401,2030
0,36,091,061401,2031
71,36,091,061401,2032
0,36,091,061401,2033
0,36,091,061401,2034
0,36,091,061401,2035
0,36,091,061401,2036
0,36,091,061401,2037
13,36,091,061401,3000
26,36,091,061401,3003
10,36,091,061401,3005
30,36,091,061401,3006
5,36,091,061401,3007
13,36,091,061401,3009
48,36,091,061401,3010
25,36,091,061401,3012
0,36,091,061401,3013
15,36,091,061401,3014
6,36,091,061401,3016
14,36,091,061401,3017
15,36,091,061401,3019
0,36,091,061401,3020
0,36,091,061401,3022
22,36,091,061401,3023
0,36,091,061401,3024
181,36,091,061401,3026
5,36,091,061401,3027
0,36,091,061401,3029
14,36,091,061401,3030
91,36,091,061401,3032
0,36,091,061401,3033
141,36,091,061401,3034
46,36,091,061401,3035
24,36,091,061401,3036
18,36,091,061401,3037
32,36,091,061401,3038
35,36,091,061401,3039
31,36,091,061401,3040
10,36,091,061401,3041
228,36,091,061401,3042
11,36,091,061401,3043
41,36,091,061401,3044
44,36,091,061401,3045
32,36,091,061401,3046
0,36,091,061401,3047
92,36,091,061401,3048
0,36,091,061401,3049
0,36,091,061401,3050
2,36,091,061401,3053
148,36,091,061401,3055
42,36,091,061401,3056
20,36,091,061401,3057
89,36,091,061401,3059
8,36,091,061401,3060
0,36,091,061401,3062
0,36,091,061401,3063
0,36,091,061401,3064
0,36,091,061401,3066
0,36,091,061401,3067
32,36,091,061401,3069
9,36,091,061401,3070
29,36,091,061401,3072
104,36,091,061401,1015
67,36,091,061401,1018
14,36,091,061401,1022
115,36,091,061401,1025
16,36,091,061401,1029
13,36,091,061401,1032
33,36,091,061401,1035
0,36,091,061401,1039
11,36,091,061401,1042
77,36,091,061401,1045
74,36,091,061401,2016
16,36,091,061401,2019
37,36,091,061401,3001
7,36,091,061401,3004
0,36,091,061401,3008
27,36,091,061401,3011
0,36,091,061401,3015
0,36,091,061401,3018
0,36,091,061401,3021
32,36,091,061401,3025
30,36,091,061401,3028
28,36,091,061401,3031
0,36,091,061401,3051
11,36,091,061401,3054
34,36,091,061401,3058
0,36,091,061401,3061
0,36,091,061401,3065
0,36,091,061401,3068
3,36,091,061401,3071
27,36,091,061401,3075
23,36,091,061401,1016
7,36,091,061401,3002
0,36,091,061401,3052
174,36,091,061403,1000
19,36,091,061403,1001
28,36,091,061403,1003
66,36,091,061403,1004
77,36,091,061403,1006
8,36,091,061403,1007
40,36,091,061403,1008
35,36,091,061403,1009
18,36,091,061403,1010
22,36,091,061403,1011
27,36,091,061403,1012
28,36,091,061403,1013
23,36,091,061403,1014
122,36,091,061403,1015
29,36,091,061403,1016
170,36,091,061403,1017
82,36,091,061403,1018
34,36,091,061403,1019
192,36,091,061403,1020
313,36,091,061403,1021
27,36,091,061403,1022
25,36,091,061403,1023
51,36,091,061403,1024
24,36,091,061403,1026
80,36,091,061403,1027
38,36,091,061403,1028
30,36,091,061403,1031
363,36,091,061403,2001
106,36,091,061403,2002
117,36,091,061403,2004
64,36,091,061403,2005
0,36,091,061403,2006
123,36,091,061403,3001
28,36,091,061403,3002
28,36,091,061403,3004
233,36,091,061403,3005
17,36,091,061403,3007
0,36,091,061403,3008
7,36,091,061403,3009
25,36,091,061403,3011
20,36,091,061403,3012
60,36,091,061403,3014
50,36,091,061403,3015
58,36,091,061403,3017
0,36,091,061403,3018
18,36,091,061403,3019
10,36,091,061403,3020
28,36,091,061403,3021
0,36,091,061403,3022
40,36,091,061403,4000
56,36,091,061403,4001
121,36,091,061403,4002
622,36,091,061403,4003
29,36,091,061403,4004
69,36,091,061403,4007
14,36,091,061403,4009
128,36,091,061403,4010
46,36,091,061403,4011
67,36,091,061403,4013
26,36,091,061403,4014
45,36,091,061403,4016
20,36,091,061403,4017
45,36,091,061403,4018
41,36,091,061403,4020
43,36,091,061403,4021
0,36,091,061403,4023
53,36,091,061403,3013
28,36,091,061403,3016
137,36,091,061403,4005
61,36,091,061403,4008
108,36,091,061403,4012
91,36,091,061403,4015
63,36,091,061403,4019
49,36,091,061403,4022
692,36,091,061403,1002
25,36,091,061403,1005
50,36,091,061403,1025
25,36,091,061403,1029
118,36,091,061403,2000
57,36,091,061403,2003
61,36,091,061403,3000
123,36,091,061403,3003
61,36,091,061403,3006
53,36,091,061403,3010
28,36,091,061403,1030
28,36,091,061403,4006
405,36,091,061404,1000
114,36,091,061404,1002
43,36,091,061404,1003
33,36,091,061404,1004
80,36,091,061404,1006
188,36,091,061404,1007
121,36,091,061404,1009
24,36,091,061404,1010
8,36,091,061404,1012
33,36,091,061404,1013
0,36,091,061404,1014
75,36,091,061404,1015
57,36,091,061404,1016
9,36,091,061404,2000
45,36,091,061404,2001
7,36,091,061404,2002
20,36,091,061404,2003
120,36,091,061404,2004
104,36,091,061404,2005
48,36,091,061404,2006
30,36,091,061404,2007
68,36,091,061404,2008
33,36,091,061404,2009
54,36,091,061404,2010
0,36,091,061404,2011
28,36,091,061404,2013
17,36,091,061404,2014
0,36,091,061404,2015
62,36,091,061404,2017
40,36,091,061404,2018
0,36,091,061404,2020
0,36,091,061404,2021
140,36,091,061404,2022
232,36,091,061404,2024
24,36,091,061404,2025
23,36,091,061404,2028
23,36,091,061404,2030
197,36,091,061404,2031
35,36,091,061404,1001
0,36,091,061404,1005
39,36,091,061404,1008
28,36,091,061404,1011
105,36,091,061404,2012
17,36,091,061404,2016
0,36,091,061404,2019
94,36,091,061404,2023
182,36,091,061404,2026
60,36,091,061404,2029
16,36,091,061404,2027
25,36,091,061500,1000
19,36,091,061500,1002
10,36,091,061500,1003
39,36,091,061500,1005
24,36,091,061500,1006
46,36,091,061500,1008
12,36,091,061500,1009
79,36,091,061500,2016
0,36,091,061500,2017
24,36,091,061500,1011
20,36,091,061500,1012
0,36,091,061500,1013
40,36,091,061500,1015
8,36,091,061500,1016
54,36,091,061500,1017
74,36,091,061500,1018
7,36,091,061500,1019
6,36,091,061500,1020
4,36,091,061500,1021
12,36,091,061500,1022
45,36,091,061500,1023
0,36,091,061500,1024
11,36,091,061500,1025
64,36,091,061500,1026
83,36,091,061500,1027
52,36,091,061500,1028
28,36,091,061500,1029
30,36,091,061500,1030
13,36,091,061500,1031
46,36,091,061500,1032
37,36,091,061500,1034
0,36,091,061500,1035
0,36,091,061500,1036
1,36,091,061500,1038
30,36,091,061500,1039
121,36,091,061500,1041
25,36,091,061500,1042
32,36,091,061500,1044
45,36,091,061500,1045
12,36,091,061500,1047
9,36,091,061500,1048
9,36,091,061500,1049
14,36,091,061500,1051
13,36,091,061500,1052
57,36,091,061500,1054
12,36,091,061500,1055
8,36,091,061500,2018
47,36,091,061500,2019
14,36,091,061500,2020
5,36,091,061500,2022
5,36,091,061500,2023
0,36,091,061500,2025
2,36,091,061500,2026
0,36,091,061500,2028
29,36,091,061500,2029
26,36,091,061500,2030
0,36,091,061500,2032
22,36,091,061500,2033
1,36,091,061500,2035
38,36,091,061500,2036
16,36,091,061500,2038
28,36,091,061500,3000
43,36,091,061500,3002
0,36,091,061500,3003
5,36,091,061500,3004
0,36,091,061500,3006
63,36,091,061500,3007
55,36,091,061500,3009
7,36,091,061500,3010
59,36,091,061500,3012
11,36,091,061500,3013
172,36,091,061500,3014
27,36,091,061500,3016
0,36,091,061500,3017
30,36,091,061500,3018
82,36,091,061500,3019
32,36,091,061500,3020
56,36,091,061500,3021
27,36,091,061500,3022
75,36,091,061500,3023
25,36,091,061500,3024
0,36,091,061500,3025
33,36,091,061500,3026
4,36,091,061500,1057
8,36,091,061500,1058
24,36,091,061500,2000
0,36,091,061500,2002
3,36,091,061500,2003
15,36,091,061500,2005
13,36,091,061500,2006
56,36,091,061500,2008
7,36,091,061500,2009
0,36,091,061500,2010
14,36,091,061500,2011
58,36,091,061500,2012
9,36,091,061500,2013
13,36,091,061500,2014
48,36,091,061500,2015
36,36,091,061500,3027
46,36,091,061500,3028
8,36,091,061500,3029
28,36,091,061500,3030
1,36,091,061500,3031
47,36,091,061500,3032
8,36,091,061500,3034
9,36,091,061500,3035
12,36,091,061500,3036
10,36,091,061500,2021
38,36,091,061500,2024
1,36,091,061500,2027
0,36,091,061500,2031
9,36,091,061500,2034
47,36,091,061500,2037
13,36,091,061500,3001
14,36,091,061500,3005
31,36,091,061500,3008
55,36,091,061500,3011
45,36,091,061500,3015
41,36,091,061500,3033
32,36,091,061500,1001
13,36,091,061500,1004
43,36,091,061500,1007
13,36,091,061500,1010
49,36,091,061500,1014
0,36,091,061500,1033
8,36,091,061500,1037
86,36,091,061500,1040
58,36,091,061500,1043
1,36,091,061500,1046
37,36,091,061500,1050
5,36,091,061500,1053
5,36,091,061500,1056
18,36,091,061500,2001
4,36,091,061500,2004
47,36,091,061500,2007
30,36,091,061600,1001
13,36,091,061600,1002
0,36,091,061600,1004
0,36,091,061600,1005
20,36,091,061600,1007
93,36,091,061600,1008
36,36,091,061600,1010
46,36,091,061600,1011
72,36,091,061600,1012
28,36,091,061600,1014
13,36,091,061600,1015
7,36,091,061600,1017
24,36,091,061600,1018
67,36,091,061600,1020
98,36,091,061600,1021
26,36,091,061600,1022
31,36,091,061600,1024
94,36,091,061600,1025
29,36,091,061600,2000
0,36,091,061600,2001
56,36,091,061600,2003
48,36,091,061600,2004
48,36,091,061600,2005
16,36,091,061600,2006
40,36,091,061600,2007
32,36,091,061600,2008
5,36,091,061600,2009
61,36,091,061600,2010
116,36,091,061600,2011
36,36,091,061600,2012
58,36,091,061600,2013
30,36,091,061600,2014
20,36,091,061600,2015
28,36,091,061600,2016
22,36,091,061600,2017
93,36,091,061600,2018
72,36,091,061600,2019
0,36,091,061600,3001
9,36,091,061600,3002
33,36,091,061600,3003
52,36,091,061600,3005
32,36,091,061600,3006
34,36,091,061600,3008
129,36,091,061600,3009
69,36,091,061600,3011
21,36,091,061600,3012
11,36,091,061600,3014
8,36,091,061600,3015
12,36,091,061600,3016
3,36,091,061600,3018
0,36,091,061600,3019
25,36,091,061600,3021
19,36,091,061600,3022
77,36,091,061600,3024
8,36,091,061600,3025
5,36,091,061600,3026
68,36,091,061600,3028
43,36,091,061600,3029
28,36,091,061600,3031
21,36,091,061600,3032
20,36,091,061600,4001
0,36,091,061600,4002
6,36,091,061600,4003
0,36,091,061600,4004
0,36,091,061600,4005
11,36,091,061600,4006
0,36,091,061600,4007
7,36,091,061600,4008
7,36,091,061600,4009
6,36,091,061600,4010
3,36,091,061600,4011
15,36,091,061600,4012
7,36,091,061600,4013
6,36,091,061600,4014
11,36,091,061600,4015
0,36,091,061600,4016
2,36,091,061600,4017
20,36,091,061600,4018
23,36,091,061600,4020
49,36,091,061600,4021
7,36,091,061600,4023
17,36,091,061600,4024
11,36,091,061600,4026
51,36,091,061600,4027
10,36,091,061600,4028
5,36,091,061600,4030
0,36,091,061600,4031
0,36,091,061600,4033
3,36,091,061600,4034
5,36,091,061600,4036
49,36,091,061600,4037
8,36,091,061600,4039
3,36,091,061600,4040
7,36,091,061600,4041
8,36,091,061600,4043
0,36,091,061600,4044
24,36,091,061600,4046
2,36,091,061600,4047
67,36,091,061600,4049
54,36,091,061600,4050
29,36,091,061600,4051
31,36,091,061600,4053
55,36,091,061600,4054
33,36,091,061600,4055
42,36,091,061600,4056
62,36,091,061600,4057
23,36,091,061600,4058
17,36,091,061600,4059
28,36,091,061600,4060
31,36,091,061600,4061
0,36,091,061600,4062
1,36,091,061600,4063
7,36,091,061600,4064
31,36,091,061600,4065
9,36,091,061600,4066
14,36,091,061600,4067
20,36,091,061600,4068
15,36,091,061600,4070
7,36,091,061600,4071
9,36,091,061600,4073
36,36,091,061600,4074
9,36,091,061600,4076
0,36,091,061600,4077
72,36,091,061600,1000
42,36,091,061600,1003
7,36,091,061600,1006
44,36,091,061600,1009
65,36,091,061600,1013
10,36,091,061600,1016
44,36,091,061600,1019
64,36,091,061600,1023
24,36,091,061600,1026
129,36,091,061600,2002
50,36,091,061600,3000
27,36,091,061600,3004
29,36,091,061600,3007
30,36,091,061600,3010
38,36,091,061600,3013
16,36,091,061600,3017
76,36,091,061600,3020
8,36,091,061600,3023
11,36,091,061600,3027
12,36,091,061600,3030
20,36,091,061600,4000
31,36,091,061600,4019
0,36,091,061600,4022
29,36,091,061600,4025
0,36,091,061600,4029
9,36,091,061600,4032
5,36,091,061600,4035
31,36,091,061600,4038
13,36,091,061600,4042
11,36,091,061600,4045
48,36,091,061600,4048
13,36,091,061600,4052
25,36,091,061600,4069
31,36,091,061600,4072
16,36,091,061600,4075
67,36,091,061701,2039
26,36,091,061701,2040
8,36,091,061701,2041
14,36,091,061701,2042
5,36,091,061701,2043
264,36,091,061701,2044
0,36,091,061701,2045
31,36,091,061701,2046
88,36,091,061701,3000
8,36,091,061701,3001
29,36,091,061701,3002
66,36,091,061701,3003
24,36,091,061701,3004
6,36,091,061701,3005
26,36,091,061701,3006
64,36,091,061701,3007
18,36,091,061701,3008
15,36,091,061701,3009
16,36,091,061701,3010
40,36,091,061701,3013
15,36,091,061701,3015
29,36,091,061701,3016
185,36,091,061701,3017
74,36,091,061701,3019
23,36,091,061701,3020
18,36,091,061701,3022
21,36,091,061701,3023
1,36,091,061701,3024
15,36,091,061701,3026
37,36,091,061701,3027
16,36,091,061701,3029
9,36,091,061701,1000
20,36,091,061701,1002
0,36,091,061701,1003
93,36,091,061701,1005
23,36,091,061701,1006
72,36,091,061701,1008
62,36,091,061701,1009
20,36,091,061701,1010
15,36,091,061701,1012
15,36,091,061701,1013
0,36,091,061701,1015
39,36,091,061701,1016
62,36,091,061701,1019
54,36,091,061701,1020
45,36,091,061701,1022
79,36,091,061701,1023
198,36,091,061701,1025
231,36,091,061701,1026
36,36,091,061701,1027
12,36,091,061701,1028
74,36,091,061701,1029
72,36,091,061701,1030
164,36,091,061701,1031
31,36,091,061701,1032
51,36,091,061701,1033
32,36,091,061701,1034
61,36,091,061701,1035
0,36,091,061701,1036
27,36,091,061701,1037
0,36,091,061701,1038
32,36,091,061701,1039
18,36,091,061701,1040
42,36,091,061701,1041
0,36,091,061701,1042
15,36,091,061701,1045
0,36,091,061701,1047
8,36,091,061701,1048
3,36,091,061701,1049
34,36,091,061701,2000
0,36,091,061701,2001
6,36,091,061701,2003
19,36,091,061701,2004
